Date,GroupName,Gender,Age_Group,Search_Count
2022-03-04,안주/보양식,f,중년층,16.81583
2022-03-04,안주/보양식,f,장년층,18.51121
2022-03-05,찌개/국/탕,m,청년층,26.78084
2022-03-05,찌개/국/탕,m,중년층,24.59458
2022-03-05,찌개/국/탕,m,장년층,22.15841
2022-03-05,찌개/국/탕,f,청년층,31.27054
2022-03-05,찌개/국/탕,f,중년층,31.40853
2022-03-05,찌개/국/탕,f,장년층,29.80898
2022-03-05,면요리,m,청년층,52.91976
2022-03-05,면요리,m,중년층,46.26364
2022-03-05,면요리,m,장년층,40.61003
2022-03-05,면요리,f,청년층,54.7699
2022-03-05,면요리,f,중년층,56.71295
2022-03-05,면요리,f,장년층,39.85268
2022-03-05,밥/죽/덮밥,m,청년층,63.09012
2022-03-05,밥/죽/덮밥,m,중년층,57.03781
2022-03-05,밥/죽/덮밥,m,장년층,28.45528
2022-03-05,밥/죽/덮밥,f,청년층,58.04498
2022-03-05,밥/죽/덮밥,f,중년층,49.3411
2022-03-05,밥/죽/덮밥,f,장년층,42.96218
2022-03-05,볶음/구이,m,청년층,64.03634
2022-03-05,볶음/구이,m,중년층,60.79774
2022-03-05,볶음/구이,m,장년층,60.43281
2022-03-05,볶음/구이,f,청년층,62.24308
2022-03-05,볶음/구이,f,중년층,56.69049
2022-03-05,볶음/구이,f,장년층,55.92531
2022-03-05,브런치/샐러드,m,청년층,75.02548
2022-03-05,브런치/샐러드,m,중년층,70.72387
2022-03-05,브런치/샐러드,m,장년층,59.63414
2022-03-05,브런치/샐러드,f,청년층,65.78822
2022-03-05,브런치/샐러드,f,중년층,76.36062
2022-03-05,브런치/샐러드,f,장년층,68.05612
2022-03-05,안주/보양식,m,청년층,13.89369
2022-03-05,안주/보양식,m,중년층,14.48384
2022-03-05,안주/보양식,m,장년층,14.13421
2022-03-05,안주/보양식,f,청년층,18.49138
2022-03-05,안주/보양식,f,중년층,20.25893
2022-03-05,안주/보양식,f,장년층,22.80009
2022-03-06,찌개/국/탕,m,청년층,33.70849
2022-03-06,찌개/국/탕,m,중년층,30.1184
2022-03-06,찌개/국/탕,m,장년층,23.50089
2022-03-06,찌개/국/탕,f,청년층,37.16989
2022-03-06,찌개/국/탕,f,중년층,36.40384
2022-03-06,찌개/국/탕,f,장년층,33.10154
2022-03-06,면요리,m,청년층,60.70074
2022-03-06,면요리,m,중년층,58.83872
2022-03-06,면요리,m,장년층,50.86967
2022-03-06,면요리,f,청년층,62.92288
2022-03-06,면요리,f,중년층,65.5186
2022-03-06,면요리,f,장년층,44.81488
2022-03-06,밥/죽/덮밥,m,청년층,69.27038
2022-03-06,밥/죽/덮밥,m,중년층,60.43417
2022-03-06,밥/죽/덮밥,m,장년층,29.18699
2022-03-06,밥/죽/덮밥,f,청년층,65.22491
2022-03-06,밥/죽/덮밥,f,중년층,58.05243
2022-03-06,밥/죽/덮밥,f,장년층,48.42436
2022-03-06,볶음/구이,m,청년층,71.87948
2022-03-06,볶음/구이,m,중년층,69.803
2022-03-06,볶음/구이,m,장년층,71.57622
2022-03-06,볶음/구이,f,청년층,73.12864
2022-03-06,볶음/구이,f,중년층,68.89761
2022-03-06,볶음/구이,f,장년층,60.54871
2022-03-06,브런치/샐러드,m,청년층,88.68501
2022-03-06,브런치/샐러드,m,중년층,80.91068
2022-03-06,브런치/샐러드,m,장년층,67.43902
2022-03-06,브런치/샐러드,f,청년층,80.47742
2022-03-06,브런치/샐러드,f,중년층,87.91743
2022-03-06,브런치/샐러드,f,장년층,77.30086
2022-03-06,안주/보양식,m,청년층,13.81128
2022-03-06,안주/보양식,m,중년층,14.55571
2022-03-06,안주/보양식,m,장년층,13.8266
2022-03-06,안주/보양식,f,청년층,18.11522
2022-03-06,안주/보양식,f,중년층,20.6304
2022-03-06,안주/보양식,f,장년층,23.53134
2022-03-07,찌개/국/탕,m,청년층,21.76861
2022-03-07,찌개/국/탕,m,중년층,17.01372
2022-03-07,찌개/국/탕,m,장년층,15.5355
2022-03-07,찌개/국/탕,f,청년층,29.50243
2022-03-07,찌개/국/탕,f,중년층,29.4917
2022-03-07,찌개/국/탕,f,장년층,24.81568
2022-03-07,면요리,m,청년층,40.51266
2022-03-07,면요리,m,중년층,30.80152
2022-03-07,면요리,m,장년층,28.1825
2022-03-07,면요리,f,청년층,46.18617
2022-03-07,면요리,f,중년층,40.91515
2022-03-07,면요리,f,장년층,29.57937
2022-03-07,밥/죽/덮밥,m,청년층,59.39914
2022-03-07,밥/죽/덮밥,m,중년층,41.38655
2022-03-07,밥/죽/덮밥,m,장년층,19.43089
2022-03-07,밥/죽/덮밥,f,청년층,60.9429
2022-03-07,밥/죽/덮밥,f,중년층,49.6324
2022-03-07,밥/죽/덮밥,f,장년층,38.70798
2022-03-07,볶음/구이,m,청년층,58.05834
2022-03-07,볶음/구이,m,중년층,45.7849
2022-03-07,볶음/구이,m,장년층,46.89922
2022-03-07,볶음/구이,f,청년층,66.22684
2022-03-07,볶음/구이,f,중년층,61.85449
2022-03-07,볶음/구이,f,장년층,51.27651
2022-03-07,브런치/샐러드,m,청년층,82.46687
2022-03-07,브런치/샐러드,m,중년층,71.48277
2022-03-07,브런치/샐러드,m,장년층,57.19512
2022-03-07,브런치/샐러드,f,청년층,73.29236
2022-03-07,브런치/샐러드,f,중년층,83.84772
2022-03-07,브런치/샐러드,f,장년층,69.12917
2022-03-07,안주/보양식,m,청년층,10.42439
2022-03-07,안주/보양식,m,중년층,9.57248
2022-03-07,안주/보양식,m,장년층,9.79519
2022-03-07,안주/보양식,f,청년층,14.70995
2022-03-07,안주/보양식,f,중년층,15.99687
2022-03-07,안주/보양식,f,장년층,17.59099
2022-03-08,찌개/국/탕,m,청년층,22.64243
2022-03-08,찌개/국/탕,m,중년층,17.74394
2022-03-08,찌개/국/탕,m,장년층,15.87112
2022-03-08,찌개/국/탕,f,청년층,27.876
2022-03-08,찌개/국/탕,f,중년층,27.89367
2022-03-08,찌개/국/탕,f,장년층,24.13706
2022-03-08,면요리,m,청년층,38.84422
2022-03-08,면요리,m,중년층,32.53245
2022-03-08,면요리,m,장년층,33.27451
2022-03-08,면요리,f,청년층,46.49085
2022-03-08,면요리,f,중년층,42.98067
2022-03-08,면요리,f,장년층,31.32389
2022-03-08,밥/죽/덮밥,m,청년층,60.68669
2022-03-08,밥/죽/덮밥,m,중년층,40.19607
2022-03-08,밥/죽/덮밥,m,장년층,18.29268
2022-03-08,밥/죽/덮밥,f,청년층,60.98615
2022-03-08,밥/죽/덮밥,f,중년층,45.65126
2022-03-08,밥/죽/덮밥,f,장년층,40.07352
2022-03-08,볶음/구이,m,청년층,56.04973
2022-03-08,볶음/구이,m,중년층,42.89734
2022-03-08,볶음/구이,m,장년층,44.96124
2022-03-08,볶음/구이,f,청년층,63.35955
2022-03-08,볶음/구이,f,중년층,57.55668
2022-03-08,볶음/구이,f,장년층,50.13336
2022-03-08,브런치/샐러드,m,청년층,73.95514
2022-03-08,브런치/샐러드,m,중년층,64.06888
2022-03-08,브런치/샐러드,m,장년층,52.68292
2022-03-08,브런치/샐러드,f,청년층,68.41172
2022-03-08,브런치/샐러드,f,중년층,76.87664
2022-03-08,브런치/샐러드,f,장년층,66.81799
2022-03-08,안주/보양식,m,청년층,11.18252
2022-03-08,안주/보양식,m,중년층,10.23265
2022-03-08,안주/보양식,m,장년층,10.58042
2022-03-08,안주/보양식,f,청년층,15.86484
2022-03-08,안주/보양식,f,중년층,16.13807
2022-03-08,안주/보양식,f,장년층,18.88916
2022-03-09,찌개/국/탕,m,청년층,26.92764
2022-03-09,찌개/국/탕,m,중년층,25.24647
2022-03-09,찌개/국/탕,m,장년층,20.13723
2022-03-09,찌개/국/탕,f,청년층,32.50595
2022-03-09,찌개/국/탕,f,중년층,31.78512
2022-03-09,찌개/국/탕,f,장년층,27.7815
2022-03-09,면요리,m,청년층,51.64568
2022-03-09,면요리,m,중년층,50.507
2022-03-09,면요리,m,장년층,39.47567
2022-03-09,면요리,f,청년층,58.72031
2022-03-09,면요리,f,중년층,57.59252
2022-03-09,면요리,f,장년층,36.46055
2022-03-09,밥/죽/덮밥,m,청년층,55.79399
2022-03-09,밥/죽/덮밥,m,중년층,51.82072
2022-03-09,밥/죽/덮밥,m,장년층,25.04065
2022-03-09,밥/죽/덮밥,f,청년층,57.87197
2022-03-09,밥/죽/덮밥,f,중년층,50.71438
2022-03-09,밥/죽/덮밥,f,장년층,36.29201
2022-03-09,볶음/구이,m,청년층,65.18412
2022-03-09,볶음/구이,m,중년층,57.66548
2022-03-09,볶음/구이,m,장년층,65.08397
2022-03-09,볶음/구이,f,청년층,66.45521
2022-03-09,볶음/구이,f,중년층,60.12685
2022-03-09,볶음/구이,f,장년층,52.788
2022-03-09,브런치/샐러드,m,청년층,81.09072
2022-03-09,브런치/샐러드,m,중년층,69.06012
2022-03-09,브런치/샐러드,m,장년층,52.43902
2022-03-09,브런치/샐러드,f,청년층,65.91822
2022-03-09,브런치/샐러드,f,중년층,75.53305
2022-03-09,브런치/샐러드,f,장년층,66.07511
2022-03-09,안주/보양식,m,청년층,11.6028
2022-03-09,안주/보양식,m,중년층,11.80056
2022-03-09,안주/보양식,m,장년층,11.55184
2022-03-09,안주/보양식,f,청년층,16.61057
2022-03-09,안주/보양식,f,중년층,17.23508
2022-03-09,안주/보양식,f,장년층,20.7789
2022-03-10,찌개/국/탕,m,청년층,20.99265
2022-03-10,찌개/국/탕,m,중년층,16.29964
2022-03-10,찌개/국/탕,m,장년층,14.7673
2022-03-10,찌개/국/탕,f,청년층,27.57565
2022-03-10,찌개/국/탕,f,중년층,27.59678
2022-03-10,찌개/국/탕,f,장년층,22.54524
2022-03-10,면요리,m,청년층,39.23858
2022-03-10,면요리,m,중년층,30.13627
2022-03-10,면요리,m,장년층,28.66145
2022-03-10,면요리,f,청년층,43.46501
2022-03-10,면요리,f,중년층,39.17082
2022-03-10,면요리,f,장년층,28.80403
2022-03-10,밥/죽/덮밥,m,청년층,60.08583
2022-03-10,밥/죽/덮밥,m,중년층,37.04481
2022-03-10,밥/죽/덮밥,m,장년층,16.91056
2022-03-10,밥/죽/덮밥,f,청년층,61.72145
2022-03-10,밥/죽/덮밥,f,중년층,46.62227
2022-03-10,밥/죽/덮밥,f,장년층,38.81302
2022-03-10,볶음/구이,m,청년층,53.22812
2022-03-10,볶음/구이,m,중년층,40.81732
2022-03-10,볶음/구이,m,장년층,42.31266
2022-03-10,볶음/구이,f,청년층,63.89241
2022-03-10,볶음/구이,f,중년층,56.50115
2022-03-10,볶음/구이,f,장년층,49.32046
2022-03-10,브런치/샐러드,m,청년층,77.01325
2022-03-10,브런치/샐러드,m,중년층,63.39754
2022-03-10,브런치/샐러드,m,장년층,54.14634
2022-03-10,브런치/샐러드,f,청년층,65.11463
2022-03-10,브런치/샐러드,f,중년층,75.67909
2022-03-10,브런치/샐러드,f,장년층,63.43375
2022-03-10,안주/보양식,m,청년층,10.51503
2022-03-10,안주/보양식,m,중년층,9.17318
2022-03-10,안주/보양식,m,장년층,8.96948
2022-03-10,안주/보양식,f,청년층,14.45258
2022-03-10,안주/보양식,f,중년층,15.08233
2022-03-10,안주/보양식,f,장년층,16.40785
2022-03-11,찌개/국/탕,m,청년층,21.42607
2022-03-11,찌개/국/탕,m,중년층,18.1148
2022-03-11,찌개/국/탕,m,장년층,18.43675
2022-03-11,찌개/국/탕,f,청년층,28.10835
2022-03-11,찌개/국/탕,f,중년층,28.80028
2022-03-11,찌개/국/탕,f,장년층,25.47754
2022-03-11,면요리,m,청년층,38.37403
2022-03-11,면요리,m,중년층,34.43777
2022-03-11,면요리,m,장년층,31.9637
2022-03-11,면요리,f,청년층,47.48896
2022-03-11,면요리,f,중년층,42.37288
2022-03-11,면요리,f,장년층,30.00581
2022-03-11,밥/죽/덮밥,m,청년층,64.37768
2022-03-11,밥/죽/덮밥,m,중년층,39.91596
2022-03-11,밥/죽/덮밥,m,장년층,21.21951
2022-03-11,밥/죽/덮밥,f,청년층,63.19204
2022-03-11,밥/죽/덮밥,f,중년층,45.51255
2022-03-11,밥/죽/덮밥,f,장년층,37.44747
2022-03-11,볶음/구이,m,청년층,54.28024
2022-03-11,볶음/구이,m,중년층,46.32325
2022-03-11,볶음/구이,m,장년층,52.71317
2022-03-11,볶음/구이,f,청년층,62.36995
2022-03-11,볶음/구이,f,중년층,54.50844
2022-03-11,볶음/구이,f,장년층,52.39425
2022-03-11,브런치/샐러드,m,청년층,76.91131
2022-03-11,브런치/샐러드,m,중년층,60.82895
2022-03-11,브런치/샐러드,m,장년층,55.9756
2022-03-11,브런치/샐러드,f,청년층,64.2874
2022-03-11,브런치/샐러드,f,중년층,73.14769
2022-03-11,브런치/샐러드,f,장년층,70.40858
2022-03-11,안주/보양식,m,청년층,12.30325
2022-03-11,안주/보양식,m,중년층,11.1883
2022-03-11,안주/보양식,m,장년층,10.73423
2022-03-11,안주/보양식,f,청년층,16.12881
2022-03-11,안주/보양식,f,중년층,18.23
2022-03-11,안주/보양식,f,장년층,20.54062
2022-03-12,찌개/국/탕,m,청년층,26.2216
2022-03-12,찌개/국/탕,m,중년층,24.53238
2022-03-12,찌개/국/탕,m,장년층,22.80727
2022-03-12,찌개/국/탕,f,청년층,30.70384
2022-03-12,찌개/국/탕,f,중년층,32.1119
2022-03-12,찌개/국/탕,f,장년층,27.5888
2022-03-12,면요리,m,청년층,54.0725
2022-03-12,면요리,m,중년층,50.08719
2022-03-12,면요리,m,장년층,46.93723
2022-03-12,면요리,f,청년층,56.67156
2022-03-12,면요리,f,중년층,58.63517
2022-03-12,면요리,f,장년층,39.75576
2022-03-12,밥/죽/덮밥,m,청년층,67.89699
2022-03-12,밥/죽/덮밥,m,중년층,55.32212
2022-03-12,밥/죽/덮밥,m,장년층,28.69918
2022-03-12,밥/죽/덮밥,f,청년층,59.60207
2022-03-12,밥/죽/덮밥,f,중년층,55.37522
2022-03-12,밥/죽/덮밥,f,장년층,47.58403
2022-03-12,볶음/구이,m,청년층,63.36681
2022-03-12,볶음/구이,m,중년층,60.24715
2022-03-12,볶음/구이,m,장년층,64.50258
2022-03-12,볶음/구이,f,청년층,66.60746
2022-03-12,볶음/구이,f,중년층,58.85833
2022-03-12,볶음/구이,f,장년층,55.03619
2022-03-12,브런치/샐러드,m,청년층,87.86952
2022-03-12,브런치/샐러드,m,중년층,87.30297
2022-03-12,브런치/샐러드,m,장년층,79.63414
2022-03-12,브런치/샐러드,f,청년층,69.2744
2022-03-12,브런치/샐러드,f,중년층,83.70168
2022-03-12,브런치/샐러드,f,장년층,78.86917
2022-03-12,안주/보양식,m,청년층,13.73712
2022-03-12,안주/보양식,m,중년층,15.04019
2022-03-12,안주/보양식,m,장년층,14.00469
2022-03-12,안주/보양식,f,청년층,19.11172
2022-03-12,안주/보양식,f,중년층,22.06629
2022-03-12,안주/보양식,f,장년층,24.64875
2022-03-13,찌개/국/탕,m,청년층,32.53407
2022-03-13,찌개/국/탕,m,중년층,31.436
2022-03-13,찌개/국/탕,m,장년층,27.83412
2022-03-13,찌개/국/탕,f,청년층,38.55264
2022-03-13,찌개/국/탕,f,중년층,38.51395
2022-03-13,찌개/국/탕,f,장년층,31.96213
2022-03-13,면요리,m,청년층,62.09616
2022-03-13,면요리,m,중년층,64.48362
2022-03-13,면요리,m,장년층,55.50794
2022-03-13,면요리,f,청년층,65.67556
2022-03-13,면요리,f,중년층,71.64105
2022-03-13,면요리,f,장년층,46.67571
2022-03-13,밥/죽/덮밥,m,청년층,70.12875
2022-03-13,밥/죽/덮밥,m,중년층,70.16806
2022-03-13,밥/죽/덮밥,m,장년층,37.47967
2022-03-13,밥/죽/덮밥,f,청년층,64.44636
2022-03-13,밥/죽/덮밥,f,중년층,63.282
2022-03-13,밥/죽/덮밥,f,장년층,49.31722
2022-03-13,볶음/구이,m,청년층,74.22285
2022-03-13,볶음/구이,m,중년층,74.85623
2022-03-13,볶음/구이,m,장년층,73.09431
2022-03-13,볶음/구이,f,청년층,75.81832
2022-03-13,볶음/구이,f,중년층,72.84517
2022-03-13,볶음/구이,f,장년층,66.65819
2022-03-13,브런치/샐러드,m,청년층,100.0
2022-03-13,브런치/샐러드,m,중년층,100.0
2022-03-13,브런치/샐러드,m,장년층,72.19512
2022-03-13,브런치/샐러드,f,청년층,78.51571
2022-03-13,브런치/샐러드,f,중년층,93.50598
2022-03-13,브런치/샐러드,f,장년층,79.94222
2022-03-13,안주/보양식,m,청년층,16.76143
2022-03-13,안주/보양식,m,중년층,18.4422
2022-03-13,안주/보양식,m,장년층,18.86181
2022-03-13,안주/보양식,f,청년층,22.49719
2022-03-13,안주/보양식,f,중년층,26.28709
2022-03-13,안주/보양식,f,장년층,28.48574
2022-03-14,찌개/국/탕,m,청년층,24.68367
2022-03-14,찌개/국/탕,m,중년층,19.62821
2022-03-14,찌개/국/탕,m,장년층,18.13842
2022-03-14,찌개/국/탕,f,청년층,31.43488
2022-03-14,찌개/국/탕,f,중년층,32.23743
2022-03-14,찌개/국/탕,f,장년층,26.66722
2022-03-14,면요리,m,청년층,43.15182
2022-03-14,면요리,m,중년층,34.92217
2022-03-14,면요리,m,장년층,33.22409
2022-03-14,면요리,f,청년층,50.1681
2022-03-14,면요리,f,중년층,44.91278
2022-03-14,면요리,f,장년층,30.16088
2022-03-14,밥/죽/덮밥,m,청년층,69.18454
2022-03-14,밥/죽/덮밥,m,중년층,53.15126
2022-03-14,밥/죽/덮밥,m,장년층,27.64227
2022-03-14,밥/죽/덮밥,f,청년층,65.26816
2022-03-14,밥/죽/덮밥,f,중년층,55.0423
2022-03-14,밥/죽/덮밥,f,장년층,44.59033
2022-03-14,볶음/구이,m,청년층,57.86704
2022-03-14,볶음/구이,m,중년층,49.05175
2022-03-14,볶음/구이,m,장년층,51.19509
2022-03-14,볶음/구이,f,청년층,64.07003
2022-03-14,볶음/구이,f,중년층,66.45998
2022-03-14,볶음/구이,f,장년층,54.51543
2022-03-14,브런치/샐러드,m,청년층,87.2579
2022-03-14,브런치/샐러드,m,중년층,82.80793
2022-03-14,브런치/샐러드,m,장년층,66.21951
2022-03-14,브런치/샐러드,f,청년층,71.90971
2022-03-14,브런치/샐러드,f,중년층,90.94538
2022-03-14,브런치/샐러드,f,장년층,71.234
2022-03-14,안주/보양식,m,청년층,12.42686
2022-03-14,안주/보양식,m,중년층,11.80322
2022-03-14,안주/보양식,m,장년층,11.72184
2022-03-14,안주/보양식,f,청년층,18.3594
2022-03-14,안주/보양식,f,중년층,19.68327
2022-03-14,안주/보양식,f,장년층,21.14863
2022-03-15,찌개/국/탕,m,청년층,24.09646
2022-03-15,찌개/국/탕,m,중년층,19.46696
2022-03-15,찌개/국/탕,m,장년층,18.69779
2022-03-15,찌개/국/탕,f,청년층,29.5591
2022-03-15,찌개/국/탕,f,중년층,29.86231
2022-03-15,찌개/국/탕,f,장년층,25.61997
2022-03-15,면요리,m,청년층,41.31654
2022-03-15,면요리,m,중년층,34.29567
2022-03-15,면요리,m,장년층,34.28283
2022-03-15,면요리,f,청년층,49.12796
2022-03-15,면요리,f,중년층,44.19627
2022-03-15,면요리,f,장년층,31.11068
2022-03-15,밥/죽/덮밥,m,청년층,69.27038
2022-03-15,밥/죽/덮밥,m,중년층,47.86414
2022-03-15,밥/죽/덮밥,m,장년층,24.79674
2022-03-15,밥/죽/덮밥,f,청년층,67.69031
2022-03-15,밥/죽/덮밥,f,중년층,52.43445
2022-03-15,밥/죽/덮밥,f,장년층,46.16596
2022-03-15,볶음/구이,m,청년층,56.52797
2022-03-15,볶음/구이,m,중년층,43.92511
2022-03-15,볶음/구이,m,장년층,47.83591
2022-03-15,볶음/구이,f,청년층,65.71936
2022-03-15,볶음/구이,f,중년층,63.49221
2022-03-15,볶음/구이,f,장년층,53.85494
2022-03-15,브런치/샐러드,m,청년층,89.19469
2022-03-15,브런치/샐러드,m,중년층,76.85347
2022-03-15,브런치/샐러드,m,장년층,55.60975
2022-03-15,브런치/샐러드,f,청년층,75.07681
2022-03-15,브런치/샐러드,f,중년층,85.12316
2022-03-15,브런치/샐러드,f,장년층,70.73875
2022-03-15,안주/보양식,m,청년층,11.42974
2022-03-15,안주/보양식,m,중년층,9.93185
2022-03-15,안주/보양식,m,장년층,9.97328
2022-03-15,안주/보양식,f,청년층,15.34349
2022-03-15,안주/보양식,f,중년층,16.55081
2022-03-15,안주/보양식,f,장년층,18.19899
2022-03-16,찌개/국/탕,m,청년층,23.09681
2022-03-16,찌개/국/탕,m,중년층,19.01778
2022-03-16,찌개/국/탕,m,장년층,18.47404
2022-03-16,찌개/국/탕,f,청년층,29.72911
2022-03-16,찌개/국/탕,f,중년층,29.65708
2022-03-16,찌개/국/탕,f,장년층,25.1508
2022-03-16,면요리,m,청년층,42.86364
2022-03-16,면요리,m,중년층,35.74888
2022-03-16,면요리,m,장년층,36.82883
2022-03-16,면요리,f,청년층,48.97037
2022-03-16,면요리,f,중년층,44.07767
2022-03-16,면요리,f,장년층,33.57239
2022-03-16,밥/죽/덮밥,m,청년층,67.46781
2022-03-16,밥/죽/덮밥,m,중년층,44.67787
2022-03-16,밥/죽/덮밥,m,장년층,24.87804
2022-03-16,밥/죽/덮밥,f,청년층,67.99307
2022-03-16,밥/죽/덮밥,f,중년층,51.78249
2022-03-16,밥/죽/덮밥,f,장년층,42.80462
2022-03-16,볶음/구이,m,청년층,55.1889
2022-03-16,볶음/구이,m,중년층,44.83053
2022-03-16,볶음/구이,m,장년층,45.76873
2022-03-16,볶음/구이,f,청년층,65.085
2022-03-16,볶음/구이,f,중년층,60.26885
2022-03-16,볶음/구이,f,장년층,51.39082
2022-03-16,브런치/샐러드,m,청년층,82.72171
2022-03-16,브런치/샐러드,m,중년층,74.34325
2022-03-16,브런치/샐러드,m,장년층,56.95121
2022-03-16,브런치/샐러드,f,청년층,73.5878
2022-03-16,브런치/샐러드,f,중년층,81.65709
2022-03-16,브런치/샐러드,f,장년층,71.39909
2022-03-16,안주/보양식,m,청년층,10.75401
2022-03-16,안주/보양식,m,중년층,10.22467
2022-03-16,안주/보양식,m,장년층,9.88423
2022-03-16,안주/보양식,f,청년층,15.54807
2022-03-16,안주/보양식,f,중년층,15.84046
2022-03-16,안주/보양식,f,장년층,19.48073
2022-03-17,찌개/국/탕,m,청년층,23.82383
2022-03-17,찌개/국/탕,m,중년층,19.52225
2022-03-17,찌개/국/탕,m,장년층,18.0713
2022-03-17,찌개/국/탕,f,청년층,30.0408
2022-03-17,찌개/국/탕,f,중년층,29.67501
2022-03-17,찌개/국/탕,f,장년층,26.23994
2022-03-17,면요리,m,청년층,43.24283
2022-03-17,면요리,m,중년층,34.05024
2022-03-17,면요리,m,장년층,34.68616
2022-03-17,면요리,f,청년층,48.91783
2022-03-17,면요리,f,중년층,45.64411
2022-03-17,면요리,f,장년층,31.92479
2022-03-17,밥/죽/덮밥,m,청년층,67.55364
2022-03-17,밥/죽/덮밥,m,중년층,46.28851
2022-03-17,밥/죽/덮밥,m,장년층,25.12195
2022-03-17,밥/죽/덮밥,f,청년층,67.77681
2022-03-17,밥/죽/덮밥,f,중년층,52.05992
2022-03-17,밥/죽/덮밥,f,장년층,41.85924
2022-03-17,볶음/구이,m,청년층,54.90196
2022-03-17,볶음/구이,m,중년층,45.27101
2022-03-17,볶음/구이,m,장년층,50.48449
2022-03-17,볶음/구이,f,청년층,64.83126
2022-03-17,볶음/구이,f,중년층,59.27959
2022-03-17,볶음/구이,f,장년층,51.32732
2022-03-17,브런치/샐러드,m,청년층,78.08358
2022-03-17,브런치/샐러드,m,중년층,69.64389
2022-03-17,브런치/샐러드,m,장년층,62.80487
2022-03-17,브런치/샐러드,f,청년층,68.10446
2022-03-17,브런치/샐러드,f,중년층,80.51796
2022-03-17,브런치/샐러드,f,장년층,69.21172
2022-03-17,안주/보양식,m,청년층,12.77297
2022-03-17,안주/보양식,m,중년층,11.7979
2022-03-17,안주/보양식,m,장년층,11.87565
2022-03-17,안주/보양식,f,청년층,17.72586
2022-03-17,안주/보양식,f,중년층,19.13151
2022-03-17,안주/보양식,f,장년층,22.33177
2022-03-18,찌개/국/탕,m,청년층,23.4044
2022-03-18,찌개/국/탕,m,중년층,19.72726
2022-03-18,찌개/국/탕,m,장년층,20.12231
2022-03-18,찌개/국/탕,f,청년층,28.24436
2022-03-18,찌개/국/탕,f,중년층,29.43989
2022-03-18,찌개/국/탕,f,장년층,29.07171
2022-03-18,면요리,m,청년층,41.52889
2022-03-18,면요리,m,중년층,34.11483
2022-03-18,면요리,m,장년층,36.4003
2022-03-18,면요리,f,청년층,47.35238
2022-03-18,면요리,f,중년층,46.31121
2022-03-18,면요리,f,장년층,31.71157
2022-03-18,밥/죽/덮밥,m,청년층,63.69098
2022-03-18,밥/죽/덮밥,m,중년층,43.55742
2022-03-18,밥/죽/덮밥,m,장년층,25.28455
2022-03-18,밥/죽/덮밥,f,청년층,55.70934
2022-03-18,밥/죽/덮밥,f,중년층,50.215
2022-03-18,밥/죽/덮밥,f,장년층,41.91176
2022-03-18,볶음/구이,m,청년층,54.66284
2022-03-18,볶음/구이,m,중년층,45.34442
2022-03-18,볶음/구이,m,장년층,50.67829
2022-03-18,볶음/구이,f,청년층,59.14742
2022-03-18,볶음/구이,f,중년층,55.7391
2022-03-18,볶음/구이,f,장년층,50.98437
2022-03-18,브런치/샐러드,m,청년층,80.83588
2022-03-18,브런치/샐러드,m,중년층,62.20081
2022-03-18,브런치/샐러드,m,장년층,62.56097
2022-03-18,브런치/샐러드,f,청년층,64.06286
2022-03-18,브런치/샐러드,f,중년층,74.92941
2022-03-18,브런치/샐러드,f,장년층,63.26867
2022-03-18,안주/보양식,m,청년층,13.19324
2022-03-18,안주/보양식,m,중년층,12.31432
2022-03-18,안주/보양식,m,장년층,12.8147
2022-03-18,안주/보양식,f,청년층,17.90404
2022-03-18,안주/보양식,f,중년층,20.66298
2022-03-18,안주/보양식,f,장년층,22.56182
2022-03-19,찌개/국/탕,m,청년층,28.16497
2022-03-19,찌개/국/탕,m,중년층,26.5802
2022-03-19,찌개/국/탕,m,장년층,26.58114
2022-03-19,찌개/국/탕,f,청년층,31.99025
2022-03-19,찌개/국/탕,f,중년층,34.02673
2022-03-19,찌개/국/탕,f,장년층,31.29189
2022-03-19,면요리,m,청년층,51.32716
2022-03-19,면요리,m,중년층,52.96777
2022-03-19,면요리,m,장년층,47.81951
2022-03-19,면요리,f,청년층,58.41563
2022-03-19,면요리,f,중년층,62.79092
2022-03-19,면요리,f,장년층,43.78755
2022-03-19,밥/죽/덮밥,m,청년층,67.89699
2022-03-19,밥/죽/덮밥,m,중년층,59.03361
2022-03-19,밥/죽/덮밥,m,장년층,31.62601
2022-03-19,밥/죽/덮밥,f,청년층,58.00173
2022-03-19,밥/죽/덮밥,f,중년층,56.40172
2022-03-19,밥/죽/덮밥,f,장년층,45.85084
2022-03-19,볶음/구이,m,청년층,61.69296
2022-03-19,볶음/구이,m,중년층,62.54741
2022-03-19,볶음/구이,m,장년층,70.28423
2022-03-19,볶음/구이,f,청년층,65.36412
2022-03-19,볶음/구이,f,중년층,58.84886
2022-03-19,볶음/구이,f,장년층,64.23218
2022-03-19,브런치/샐러드,m,청년층,79.45973
2022-03-19,브런치/샐러드,m,중년층,73.99299
2022-03-19,브런치/샐러드,m,장년층,61.70731
2022-03-19,브런치/샐러드,f,청년층,68.65989
2022-03-19,브런치/샐러드,f,중년층,81.24817
2022-03-19,브런치/샐러드,f,장년층,75.48493
2022-03-19,안주/보양식,m,청년층,16.70374
2022-03-19,안주/보양식,m,중년층,17.42
2022-03-19,안주/보양식,m,장년층,16.84611
2022-03-19,안주/보양식,f,청년층,21.45449
2022-03-19,안주/보양식,f,중년층,25.19007
